ID,segment
test-93867,0.0
test-93868,1.0
test-93869,1.0
test-9387,1.0
test-93870,1.0
test-93871,0.0
test-93872,1.0
test-93873,1.0
test-93874,1.0
test-93875,0.0
test-93876,0.0
test-93877,0.0
test-93878,1.0
test-93879,0.0
test-9388,0.0
test-93880,1.0
test-93881,0.0
test-93882,1.0
test-93883,0.0
test-93884,1.0
test-93885,1.0
test-93886,1.0
test-93887,1.0
test-93888,0.0
test-93889,0.0
test-9389,0.0
test-93890,0.0
test-93891,1.0
test-93892,0.0
test-93893,1.0
test-93894,0.0
test-93895,0.0
test-93896,0.0
test-93897,0.0
test-93898,0.0
test-93899,0.0
test-939,0.0
test-9390,1.0
test-93900,0.0
test-93901,1.0
test-93902,1.0
test-93903,0.0
test-93904,0.0
test-93905,1.0
test-93906,0.0
test-93907,0.0
test-93908,0.0
test-93909,1.0
test-9391,0.0
test-93910,1.0
test-93911,1.0
test-93912,1.0
test-93913,0.0
test-93914,1.0
test-93915,1.0
test-93916,0.0
test-93917,1.0
test-93918,1.0
test-93919,0.0
test-9392,0.0
test-93920,0.0
test-93921,0.0
test-93922,1.0
test-93923,1.0
test-93924,0.0
test-93925,1.0
test-93926,0.0
test-93927,0.0
test-93928,0.0
test-93929,1.0
test-9393,1.0
test-93930,1.0
test-93931,1.0
test-93932,1.0
test-93933,1.0
test-93934,0.0
test-93935,0.0
test-93936,0.0
test-93937,1.0
test-93938,1.0
test-93939,1.0
test-9394,1.0
test-93940,1.0
test-93941,1.0
test-93942,0.0
test-93943,0.0
test-93944,0.0
test-93945,1.0
test-93946,0.0
test-93947,0.0
test-93948,0.0
test-93949,1.0
test-9395,1.0
test-93950,0.0
test-93951,0.0
test-93952,0.0
test-93953,0.0
test-93954,0.0
test-93955,1.0
test-93956,0.0
test-93957,0.0
test-93958,1.0
test-93959,0.0
test-9396,1.0
test-93960,0.0
test-93961,0.0
test-93962,0.0
test-93963,1.0
test-93964,0.0
test-93965,1.0
test-93966,0.0
test-93967,0.0
test-93968,1.0
test-93969,0.0
test-9397,0.0
test-93970,1.0
test-93971,0.0
test-93972,0.0
test-93973,1.0
test-93974,0.0
test-93975,0.0
test-93976,0.0
test-93977,1.0
test-93978,0.0
test-93979,1.0
test-9398,0.0
test-93980,1.0
test-93981,1.0
test-93982,0.0
test-93983,1.0
test-93984,0.0
test-93985,1.0
test-93986,1.0
test-93987,0.0
test-93988,1.0
test-93989,1.0
test-9399,1.0
test-93990,0.0
test-93991,0.0
test-93992,0.0
test-93993,1.0
test-93994,1.0
test-93995,0.0
test-93996,0.0
test-93997,1.0
test-93998,1.0
test-93999,1.0
test-94,1.0
test-940,0.0
test-9400,1.0
test-94000,0.0
test-94001,0.0
test-94002,0.0
test-94003,0.0
test-94004,1.0
test-94005,0.0
test-94006,0.0
test-94007,0.0
test-94008,0.0
test-94009,0.0
test-9401,0.0
test-94010,0.0
test-94011,1.0
test-94012,0.0
test-94013,1.0
test-94014,0.0
test-94015,0.0
test-94016,1.0
test-94017,0.0
test-94018,1.0
test-94019,0.0
test-9402,0.0
test-94020,1.0
test-94021,0.0
test-94022,1.0
test-94023,0.0
test-94024,1.0
test-94025,0.0
test-94026,0.0
test-94027,0.0
test-94028,0.0
test-94029,1.0
test-9403,1.0
test-94030,1.0
test-94031,0.0
test-94032,1.0
test-94033,1.0
test-94034,0.0
test-94035,0.0
test-94036,0.0
test-94037,0.0
test-94038,0.0
test-94039,0.0
test-9404,0.0
test-94040,0.0
test-94041,0.0
test-94042,0.0
test-94043,0.0
test-94044,1.0
test-94045,0.0
test-94046,1.0
test-94047,0.0
test-94048,0.0
test-94049,0.0
test-9405,0.0
test-94050,1.0
test-94051,0.0
test-94052,1.0
test-94053,0.0
test-94054,1.0
test-94055,0.0
test-94056,1.0
test-94057,0.0
test-94058,1.0
test-94059,0.0
test-9406,1.0
test-94060,1.0
test-94061,1.0
test-94062,1.0
test-94063,0.0
test-94064,0.0
test-94065,0.0
test-94066,0.0
test-94067,1.0
test-94068,0.0
test-94069,1.0
test-9407,0.0
test-94070,0.0
test-94071,1.0
test-94072,0.0
test-94073,1.0
test-94074,1.0
test-94075,1.0
test-94076,1.0
test-94077,1.0
test-94078,1.0
test-94079,1.0
test-9408,1.0
test-94080,0.0
test-94081,0.0
test-94082,0.0
test-94083,0.0
test-94084,0.0
test-94085,0.0
test-94086,0.0
test-94087,0.0
test-94088,0.0
test-94089,0.0
test-9409,1.0
test-94090,0.0
test-94091,0.0
test-94092,0.0
test-94093,0.0
test-94094,0.0
test-94095,0.0
test-94096,1.0
test-94097,0.0
test-94098,1.0
test-94099,1.0
test-941,1.0
test-9410,0.0
test-94100,0.0
test-94101,0.0
test-94102,1.0
test-94103,1.0
test-94104,0.0
test-94105,0.0
test-94106,1.0
test-94107,0.0
test-94108,1.0
test-94109,1.0
test-9411,0.0
test-94110,0.0
test-94111,0.0
test-94112,1.0
test-94113,0.0
test-94114,1.0
test-94115,0.0
test-94116,0.0
test-94117,0.0
test-94118,1.0
test-94119,0.0
test-9412,1.0
test-94120,0.0
test-94121,0.0
test-94122,0.0
test-94123,1.0
test-94124,1.0
test-94125,0.0
test-94126,0.0
test-94127,0.0
test-94128,0.0
test-94129,0.0
test-9413,0.0
test-94130,0.0
test-94131,0.0
test-94132,1.0
test-94133,0.0
test-94134,0.0
test-94135,0.0
test-94136,1.0
test-94137,1.0
test-94138,1.0
test-94139,1.0
test-9414,1.0
test-94140,0.0
test-94141,0.0
test-94142,0.0
test-94143,1.0
test-94144,0.0
test-94145,1.0
test-94146,0.0
test-94147,1.0
test-94148,1.0
test-94149,0.0
test-9415,1.0
test-94150,1.0
test-94151,0.0
test-94152,0.0
test-94153,1.0
test-94154,0.0
test-94155,1.0
test-94156,0.0
test-94157,1.0
test-94158,0.0
test-94159,1.0
test-9416,0.0
test-94160,0.0
test-94161,0.0
test-94162,1.0
test-94163,1.0
test-94164,0.0
test-94165,0.0
test-94166,1.0
test-94167,0.0
test-94168,0.0
test-94169,1.0
test-9417,1.0
test-94170,0.0
test-94171,0.0
test-94172,0.0
test-94173,0.0
test-94174,0.0
test-94175,1.0
test-94176,1.0
test-94177,0.0
test-94178,1.0
test-94179,1.0
test-9418,0.0
test-94180,0.0
test-94181,1.0
test-94182,0.0
test-94183,1.0
test-94184,1.0
test-94185,0.0
test-94186,0.0
test-94187,1.0
test-94188,1.0
test-94189,0.0
test-9419,0.0
test-94190,1.0
test-94191,0.0
test-94192,0.0
test-94193,0.0
test-94194,0.0
test-94195,0.0
test-94196,0.0
test-94197,0.0
test-94198,0.0
test-94199,0.0
test-942,0.0
test-9420,1.0
test-94200,0.0
test-94201,0.0
test-94202,1.0
test-94203,1.0
test-94204,1.0
test-94205,0.0
test-94206,1.0
test-94207,0.0
test-94208,1.0
test-94209,0.0
test-9421,1.0
test-94210,0.0
test-94211,1.0
test-94212,0.0
test-94213,1.0
test-94214,1.0
test-94215,0.0
test-94216,0.0
test-94217,0.0
test-94218,0.0
test-94219,1.0
test-9422,0.0
test-94220,0.0
test-94221,0.0
test-94222,1.0
test-94223,0.0
test-94224,1.0
test-94225,0.0
test-94226,1.0
test-94227,0.0
test-94228,0.0
test-94229,0.0
test-9423,0.0
test-94230,1.0
test-94231,1.0
test-94232,0.0
test-94233,1.0
test-94234,0.0
test-94235,1.0
test-94236,0.0
test-94237,0.0
test-94238,1.0
test-94239,0.0
test-9424,1.0
test-94240,0.0
test-94241,0.0
test-94242,1.0
test-94243,0.0
test-94244,0.0
test-94245,0.0
test-94246,1.0
test-94247,1.0
test-94248,1.0
test-94249,1.0
test-9425,0.0
test-94250,0.0
test-94251,0.0
test-94252,0.0
test-94253,0.0
test-94254,0.0
test-94255,0.0
test-94256,0.0
test-94257,0.0
test-94258,0.0
test-94259,1.0
test-9426,1.0
test-94260,0.0
test-94261,1.0
test-94262,0.0
test-94263,1.0
test-94264,0.0
test-94265,0.0
test-94266,1.0
test-94267,1.0
test-94268,0.0
test-94269,1.0
test-9427,0.0
test-94270,1.0
test-94271,0.0
test-94272,0.0
test-94273,0.0
test-94274,0.0
test-94275,1.0
test-94276,1.0
test-94277,0.0
test-94278,1.0
test-94279,0.0
test-9428,1.0
test-94280,0.0
test-94281,0.0
test-94282,0.0
test-94283,0.0
test-94284,1.0
test-94285,1.0
test-94286,0.0
test-94287,1.0
test-94288,0.0
test-94289,1.0
test-9429,1.0
test-94290,1.0
test-94291,1.0
test-94292,0.0
test-94293,0.0
test-94294,0.0
test-94295,0.0
test-94296,0.0
test-94297,1.0
test-94298,1.0
test-94299,0.0
test-943,0.0
test-9430,0.0
test-94300,0.0
test-94301,0.0
test-94302,1.0
test-94303,0.0
test-94304,0.0
test-94305,1.0
test-94306,0.0
test-94307,1.0
test-94308,0.0
test-94309,0.0
test-9431,1.0
test-94310,0.0
test-94311,0.0
test-94312,0.0
test-94313,0.0
test-94314,0.0
test-94315,0.0
test-94316,0.0
test-94317,1.0
test-94318,0.0
test-94319,1.0
test-9432,0.0
test-94320,1.0
test-94321,1.0
test-94322,0.0
test-94323,0.0
test-94324,1.0
test-94325,0.0
test-94326,0.0
test-94327,0.0
test-94328,1.0
test-94329,0.0
test-9433,1.0
test-94330,0.0
test-94331,1.0
test-94332,1.0
test-94333,0.0
test-94334,1.0
test-94335,0.0
test-94336,0.0
test-94337,0.0
test-94338,1.0
test-94339,1.0
test-9434,0.0
test-94340,0.0
test-94341,0.0
test-94342,1.0
test-94343,0.0
test-94344,1.0
test-94345,1.0
test-94346,0.0
test-94347,0.0
test-94348,0.0
test-94349,1.0
test-9435,1.0
test-94350,0.0
test-94351,0.0
test-94352,0.0
test-94353,1.0
test-94354,1.0
test-94355,0.0
test-94356,0.0
test-94357,0.0
test-94358,1.0
test-94359,0.0
test-9436,1.0
test-94360,1.0
test-94361,0.0
test-94362,1.0
test-94363,0.0
test-94364,0.0
test-94365,0.0
test-94366,0.0
test-94367,0.0
test-94368,0.0
test-94369,0.0
test-9437,0.0
test-94370,0.0
test-94371,1.0
test-94372,1.0
test-94373,1.0
test-94374,0.0
test-94375,1.0
test-94376,1.0
test-94377,1.0
test-94378,0.0
test-94379,0.0
test-9438,1.0
test-94380,0.0
test-94381,1.0
test-94382,1.0
test-94383,0.0
test-94384,1.0
test-94385,1.0
test-94386,0.0
test-94387,1.0
test-94388,0.0
test-94389,0.0
test-9439,0.0
test-94390,0.0
test-94391,1.0
test-94392,1.0
test-94393,1.0
test-94394,0.0
test-94395,1.0
test-94396,1.0
test-94397,0.0
test-94398,1.0
test-94399,0.0
test-944,1.0
test-9440,0.0
test-94400,1.0
test-94401,0.0
test-94402,1.0
test-94403,0.0
test-94404,0.0
test-94405,1.0
test-94406,1.0
test-94407,0.0
test-94408,1.0
test-94409,0.0
test-9441,1.0
test-94410,1.0
test-94411,0.0
test-94412,0.0
test-94413,0.0
test-94414,0.0
test-94415,1.0
test-94416,0.0
test-94417,1.0
test-94418,1.0
test-94419,0.0
test-9442,1.0
test-94420,1.0
test-94421,0.0
test-94422,0.0
test-94423,1.0
test-94424,0.0
test-94425,0.0
test-94426,1.0
test-94427,1.0
test-94428,1.0
test-94429,1.0
test-9443,1.0
test-94430,0.0
test-94431,1.0
test-94432,1.0
test-94433,0.0
test-94434,0.0
test-94435,0.0
test-94436,1.0
test-94437,0.0
test-94438,1.0
test-94439,0.0
test-9444,1.0
test-94440,1.0
test-94441,1.0
test-94442,0.0
test-94443,0.0
test-94444,1.0
test-94445,0.0
test-94446,0.0
test-94447,0.0
test-94448,0.0
test-94449,0.0
test-9445,0.0
test-94450,1.0
test-94451,1.0
test-94452,0.0
test-94453,0.0
test-94454,0.0
test-94455,0.0
test-94456,1.0
test-94457,0.0
test-94458,1.0
test-94459,0.0
test-9446,1.0
test-94460,0.0
test-94461,0.0
test-94462,1.0
test-94463,0.0
test-94464,1.0
test-94465,0.0
test-94466,0.0
test-94467,0.0
test-94468,0.0
test-94469,0.0
test-9447,1.0
test-94470,0.0
test-94471,0.0
test-94472,1.0
test-94473,1.0
test-94474,0.0
test-94475,0.0
test-94476,0.0
test-94477,1.0
test-94478,0.0
test-94479,1.0
test-9448,1.0
test-94480,1.0
test-94481,0.0
test-94482,0.0
test-94483,0.0
test-94484,0.0
test-94485,0.0
test-94486,0.0
test-94487,0.0
test-94488,0.0
test-94489,1.0
test-9449,0.0
test-94490,0.0
test-94491,1.0
test-94492,1.0
test-94493,0.0
test-94494,0.0
test-94495,0.0
test-94496,0.0
test-94497,0.0
test-94498,0.0
test-94499,1.0
test-945,1.0
test-9450,1.0
test-94500,1.0
test-94501,0.0
test-94502,0.0
test-94503,1.0
test-94504,0.0
test-94505,1.0
test-94506,0.0
test-94507,0.0
test-94508,0.0
test-94509,0.0
test-9451,1.0
test-94510,0.0
test-94511,1.0
test-94512,0.0
test-94513,0.0
test-94514,0.0
test-94515,0.0
test-94516,1.0
test-94517,1.0
test-94518,0.0
test-94519,0.0
test-9452,1.0
test-94520,0.0
test-94521,0.0
test-94522,0.0
test-94523,0.0
test-94524,0.0
test-94525,0.0
test-94526,1.0
test-94527,0.0
test-94528,0.0
test-94529,1.0
test-9453,1.0
test-94530,1.0
test-94531,0.0
test-94532,0.0
test-94533,0.0
test-94534,0.0
test-94535,1.0
test-94536,0.0
test-94537,0.0
test-94538,0.0
test-94539,1.0
test-9454,0.0
test-94540,0.0
test-94541,1.0
test-94542,1.0
test-94543,1.0
test-94544,0.0
test-94545,1.0
test-94546,1.0
test-94547,0.0
test-94548,0.0
test-94549,0.0
test-9455,0.0
test-94550,1.0
test-94551,0.0
test-94552,0.0
test-94553,0.0
test-94554,0.0
test-94555,1.0
test-94556,1.0
test-94557,0.0
test-94558,0.0
test-94559,1.0
test-9456,0.0
test-94560,1.0
test-94561,0.0
test-94562,1.0
test-94563,0.0
test-94564,0.0
test-94565,0.0
test-94566,0.0
test-94567,1.0
test-94568,0.0
test-94569,0.0
test-9457,0.0
test-94570,0.0
test-94571,1.0
test-94572,0.0
test-94573,1.0
test-94574,0.0
test-94575,1.0
test-94576,0.0
test-94577,1.0
test-94578,0.0
test-94579,1.0
test-9458,0.0
test-94580,0.0
test-94581,1.0
test-94582,0.0
test-94583,0.0
test-94584,0.0
test-94585,0.0
test-94586,0.0
test-94587,1.0
test-94588,1.0
test-94589,0.0
test-9459,0.0
test-94590,0.0
test-94591,0.0
test-94592,1.0
test-94593,1.0
test-94594,0.0
test-94595,0.0
test-94596,0.0
test-94597,0.0
test-94598,1.0
test-94599,1.0
test-946,1.0
test-9460,1.0
test-94600,1.0
test-94601,0.0
test-94602,1.0
test-94603,0.0
test-94604,1.0
test-94605,0.0
test-94606,1.0
test-94607,0.0
test-94608,0.0
test-94609,1.0
test-9461,0.0
test-94610,1.0
test-94611,1.0
test-94612,0.0
test-94613,0.0
test-94614,0.0
test-94615,0.0
test-94616,0.0
test-94617,0.0
test-94618,0.0
test-94619,0.0
test-9462,1.0
test-94620,0.0
test-94621,1.0
test-94622,0.0
test-94623,0.0
test-94624,1.0
test-94625,0.0
test-94626,0.0
test-94627,0.0
test-94628,0.0
test-94629,0.0
test-9463,0.0
test-94630,0.0
test-94631,0.0
test-94632,0.0
test-94633,0.0
test-94634,0.0
test-94635,1.0
test-94636,1.0
test-94637,1.0
test-94638,1.0
test-94639,0.0
test-9464,1.0
test-94640,0.0
test-94641,1.0
test-94642,0.0
test-94643,0.0
test-94644,0.0
test-94645,0.0
test-94646,0.0
test-94647,0.0
test-94648,0.0
test-94649,0.0
test-9465,0.0
test-94650,0.0
test-94651,0.0
test-94652,0.0
test-94653,0.0
test-94654,0.0
test-94655,0.0
test-94656,0.0
test-94657,0.0
test-94658,1.0
test-94659,0.0
test-9466,0.0
test-94660,0.0
test-94661,1.0
test-94662,0.0
test-94663,1.0
test-94664,0.0
test-94665,0.0
test-94666,0.0
test-94667,0.0
test-94668,0.0
test-94669,0.0
test-9467,1.0
test-94670,0.0
test-94671,0.0
test-94672,0.0
test-94673,1.0
test-94674,0.0
test-94675,1.0
test-94676,0.0
test-94677,1.0
test-94678,0.0
test-94679,0.0
test-9468,1.0
test-94680,1.0
test-94681,1.0
test-94682,0.0
test-94683,0.0
test-94684,1.0
test-94685,0.0
test-94686,0.0
test-94687,0.0
test-94688,0.0
test-94689,1.0
test-9469,0.0
test-94690,0.0
test-94691,0.0
test-94692,0.0
test-94693,1.0
test-94694,0.0
test-94695,1.0
test-94696,1.0
test-94697,0.0
test-94698,0.0
test-94699,0.0
test-947,1.0
test-9470,1.0
test-94700,0.0
test-94701,0.0
test-94702,1.0
test-94703,1.0
test-94704,0.0
test-94705,1.0
test-94706,0.0
test-94707,1.0
test-94708,1.0
test-94709,0.0
test-9471,0.0
test-94710,1.0
test-94711,0.0
test-94712,1.0
test-94713,0.0
test-94714,1.0
test-94715,0.0
test-94716,1.0
test-94717,1.0
test-94718,0.0
test-94719,1.0
test-9472,0.0
test-94720,0.0
test-94721,1.0
test-94722,0.0
test-94723,0.0
test-94724,0.0
test-94725,1.0
test-94726,0.0
test-94727,1.0
test-94728,1.0
test-94729,0.0
test-9473,1.0
test-94730,1.0
test-94731,0.0
test-94732,0.0
test-94733,0.0
test-94734,0.0
test-94735,0.0
test-94736,1.0
test-94737,0.0
test-94738,0.0
test-94739,1.0
test-9474,1.0
test-94740,0.0
test-94741,1.0
test-94742,0.0
test-94743,0.0
test-94744,1.0
test-94745,1.0
test-94746,0.0
test-94747,1.0
test-94748,0.0
test-94749,1.0
test-9475,0.0
test-94750,1.0
test-94751,1.0
test-94752,0.0
test-94753,0.0
test-94754,0.0
test-94755,0.0
test-94756,0.0
test-94757,0.0
test-94758,0.0
test-94759,0.0
test-9476,0.0
test-94760,0.0
test-94761,1.0
test-94762,0.0
test-94763,0.0
test-94764,0.0
test-94765,0.0
test-94766,1.0
test-94767,1.0
test-94768,0.0
test-94769,1.0
test-9477,1.0
test-94770,1.0
test-94771,1.0
test-94772,0.0
test-94773,0.0
test-94774,0.0
test-94775,0.0
test-94776,1.0
test-94777,0.0
test-94778,0.0
test-94779,0.0
test-9478,1.0
test-94780,1.0
test-94781,0.0
test-94782,0.0
test-94783,0.0
test-94784,1.0
test-94785,0.0
test-94786,0.0
test-94787,1.0
test-94788,1.0
test-94789,1.0
test-9479,1.0
test-94790,1.0
test-94791,1.0
test-94792,0.0
test-94793,1.0
test-94794,1.0
test-94795,1.0
test-94796,0.0
test-94797,0.0
test-94798,0.0
test-94799,1.0
test-948,1.0
test-9480,1.0
test-94800,0.0
test-94801,0.0
test-94802,1.0
test-94803,0.0
test-94804,0.0
test-94805,0.0
test-94806,1.0
test-94807,0.0
test-94808,0.0
test-94809,1.0
test-9481,1.0
test-94810,1.0
test-94811,0.0
test-94812,0.0
test-94813,1.0
test-94814,0.0
test-94815,0.0
test-94816,0.0
test-94817,1.0
test-94818,1.0
test-94819,0.0
test-9482,1.0
test-94820,1.0
test-94821,0.0
test-94822,0.0
test-94823,1.0
test-94824,1.0
test-94825,0.0
test-94826,0.0
test-94827,0.0
test-94828,0.0
test-94829,1.0
test-9483,0.0
test-94830,1.0
test-94831,1.0
test-94832,0.0
test-94833,1.0
test-94834,0.0
test-94835,1.0
test-94836,1.0
test-94837,1.0
test-94838,0.0
test-94839,1.0
test-9484,0.0
test-94840,0.0
test-94841,1.0
test-94842,1.0
test-94843,0.0
test-94844,0.0
test-94845,0.0
test-94846,0.0
test-94847,0.0
test-94848,0.0
test-94849,0.0
test-9485,0.0
test-94850,1.0
test-94851,0.0
test-94852,0.0
test-94853,1.0
test-94854,0.0
test-94855,0.0
test-94856,1.0
test-94857,1.0
test-94858,0.0
test-94859,1.0
test-9486,1.0
test-94860,1.0
test-94861,0.0
test-94862,0.0
test-94863,1.0
test-94864,0.0
test-94865,1.0
test-94866,0.0
test-94867,0.0
test-94868,0.0
test-94869,1.0
test-9487,1.0
test-94870,1.0
test-94871,0.0
test-94872,0.0
test-94873,0.0
test-94874,0.0
test-94875,0.0
test-94876,0.0
test-94877,0.0
test-94878,0.0
test-94879,1.0
test-9488,1.0
test-94880,0.0
test-94881,1.0
test-94882,0.0
test-94883,0.0
test-94884,1.0
test-94885,0.0
test-94886,0.0
test-94887,1.0
test-94888,1.0
test-94889,0.0
test-9489,0.0
test-94890,0.0
test-94891,1.0
test-94892,1.0
test-94893,1.0
test-94894,0.0
test-94895,1.0
test-94896,1.0
test-94897,0.0
test-94898,0.0
test-94899,1.0
test-949,0.0
test-9490,0.0
test-94900,0.0
test-94901,0.0
test-94902,0.0
test-94903,0.0
test-94904,0.0
test-94905,0.0
test-94906,0.0
test-94907,0.0
test-94908,0.0
test-94909,0.0
test-9491,1.0
test-94910,0.0
test-94911,0.0
test-94912,0.0
test-94913,1.0
test-94914,1.0
test-94915,0.0
test-94916,0.0
test-94917,1.0
test-94918,0.0
test-94919,0.0
test-9492,1.0
test-94920,0.0
test-94921,1.0
test-94922,0.0
test-94923,0.0
test-94924,1.0
test-94925,0.0
test-94926,0.0
test-94927,1.0
test-94928,0.0
test-94929,0.0
test-9493,1.0
test-94930,0.0
test-94931,1.0
test-94932,0.0
test-94933,0.0
test-94934,0.0
test-94935,0.0
test-94936,0.0
test-94937,0.0
test-94938,1.0
test-94939,0.0
test-9494,1.0
test-94940,0.0
test-94941,1.0
test-94942,0.0
test-94943,0.0
test-94944,0.0
test-94945,0.0
test-94946,0.0
test-94947,0.0
test-94948,0.0
test-94949,0.0
test-9495,1.0
test-94950,0.0
test-94951,0.0
test-94952,1.0
test-94953,0.0
test-94954,1.0
test-94955,0.0
test-94956,0.0
test-94957,0.0
test-94958,0.0
test-94959,0.0
test-9496,1.0
test-94960,0.0
test-94961,1.0
test-94962,0.0
test-94963,0.0
test-94964,0.0
test-94965,1.0
test-94966,0.0
test-94967,1.0
test-94968,1.0
test-94969,0.0
test-9497,1.0
test-94970,1.0
test-94971,0.0
test-94972,1.0
test-94973,0.0
test-94974,0.0
test-94975,0.0
test-94976,0.0
test-94977,0.0
test-94978,1.0
test-94979,0.0
test-9498,0.0
test-94980,1.0
test-94981,1.0
test-94982,0.0
test-94983,0.0
test-94984,1.0
test-94985,0.0
test-94986,1.0
test-94987,0.0
test-94988,1.0
test-94989,0.0
test-9499,1.0
test-94990,0.0
test-94991,0.0
test-94992,1.0
test-94993,0.0
test-94994,0.0
test-94995,1.0
test-94996,1.0
test-94997,0.0
test-94998,0.0
test-94999,0.0
test-95,1.0
test-950,1.0
test-9500,1.0
test-95000,1.0
test-95001,0.0
test-95002,0.0
test-95003,0.0
test-95004,0.0
test-95005,0.0
test-95006,1.0
test-95007,0.0
test-95008,1.0
test-95009,0.0
test-9501,1.0
test-95010,0.0
test-95011,0.0
test-95012,0.0
test-95013,1.0
test-95014,0.0
test-95015,0.0
test-95016,0.0
test-95017,0.0
test-95018,0.0
test-95019,1.0
test-9502,1.0
test-95020,1.0
test-95021,0.0
test-95022,0.0
test-95023,1.0
test-95024,1.0
test-95025,0.0
test-95026,1.0
test-95027,0.0
test-95028,1.0
test-95029,1.0
test-9503,0.0
test-95030,1.0
test-95031,0.0
test-95032,0.0
test-95033,0.0
test-95034,1.0
test-95035,1.0
test-95036,0.0
test-95037,0.0
test-95038,1.0
test-95039,0.0
test-9504,1.0
test-95040,0.0
test-95041,0.0
test-95042,0.0
test-95043,0.0
test-95044,0.0
test-95045,0.0
test-95046,1.0
test-95047,0.0
test-95048,1.0
test-95049,0.0
test-9505,0.0
test-95050,0.0
test-95051,0.0
test-95052,1.0
test-95053,1.0
test-95054,1.0
test-95055,1.0
test-95056,0.0
test-95057,1.0
test-95058,1.0
test-95059,1.0
test-9506,1.0
test-95060,0.0
test-95061,1.0
test-95062,1.0
test-95063,0.0
test-95064,1.0
test-95065,1.0
test-95066,0.0
test-95067,0.0
test-95068,0.0
test-95069,0.0
test-9507,1.0
test-95070,1.0
test-95071,0.0
test-95072,0.0
test-95073,1.0
test-95074,0.0
test-95075,0.0
test-95076,0.0
test-95077,0.0
test-95078,0.0
test-95079,0.0
test-9508,1.0
test-95080,0.0
test-95081,1.0
test-95082,0.0
test-95083,1.0
test-95084,1.0
test-95085,0.0
test-95086,0.0
test-95087,1.0
test-95088,0.0
test-95089,0.0
test-9509,1.0
test-95090,0.0
test-95091,1.0
test-95092,0.0
test-95093,0.0
test-95094,1.0
test-95095,0.0
test-95096,1.0
test-95097,1.0
test-95098,0.0
test-95099,0.0
test-951,1.0
test-9510,0.0
test-95100,0.0
test-95101,0.0
test-95102,1.0
test-95103,0.0
test-95104,0.0
test-95105,0.0
test-95106,1.0
test-95107,0.0
test-95108,1.0
test-95109,1.0
test-9511,1.0
test-95110,1.0
test-95111,0.0
test-95112,0.0
test-95113,0.0
test-95114,0.0
test-95115,0.0
test-95116,1.0
test-95117,1.0
test-95118,1.0
test-95119,0.0
test-9512,1.0
test-95120,1.0
test-95121,1.0
test-95122,0.0
test-95123,0.0
test-95124,1.0
test-95125,0.0
test-95126,0.0
test-95127,1.0
test-95128,1.0
test-95129,0.0
test-9513,1.0
test-95130,1.0
test-95131,0.0
test-95132,0.0
test-95133,0.0
test-95134,1.0
test-95135,0.0
test-95136,1.0
test-95137,0.0
test-95138,1.0
test-95139,0.0
test-9514,1.0
test-95140,0.0
test-95141,0.0
test-95142,1.0
test-95143,0.0
test-95144,1.0
test-95145,0.0
test-95146,0.0
test-95147,0.0
test-95148,0.0
test-95149,0.0
test-9515,0.0
test-95150,1.0
test-95151,0.0
test-95152,0.0
test-95153,0.0
test-95154,0.0
test-95155,0.0
test-95156,0.0
test-95157,1.0
test-95158,1.0
test-95159,1.0
test-9516,1.0
test-95160,1.0
test-95161,0.0
test-95162,1.0
test-95163,0.0
test-95164,0.0
test-95165,0.0
test-95166,0.0
test-95167,0.0
test-95168,0.0
test-95169,0.0
test-9517,0.0
test-95170,1.0
test-95171,0.0
test-95172,0.0
test-95173,0.0
test-95174,1.0
test-95175,0.0
test-95176,0.0
test-95177,1.0
test-95178,0.0
test-95179,1.0
test-9518,1.0
test-95180,0.0
test-95181,0.0
test-95182,1.0
test-95183,0.0
test-95184,1.0
test-95185,1.0
test-95186,0.0
test-95187,0.0
test-95188,0.0
test-95189,1.0
test-9519,1.0
test-95190,1.0
test-95191,0.0
test-95192,1.0
test-95193,0.0
test-95194,1.0
test-95195,0.0
test-95196,0.0
test-95197,0.0
test-95198,0.0
test-95199,1.0
test-952,1.0
test-9520,0.0
test-95200,1.0
test-95201,0.0
test-95202,0.0
test-95203,1.0
test-95204,1.0
test-95205,0.0
test-95206,1.0
test-95207,0.0
test-95208,0.0
test-95209,1.0
test-9521,0.0
test-95210,0.0
test-95211,1.0
test-95212,0.0
test-95213,0.0
test-95214,0.0
test-95215,0.0
test-95216,0.0
test-95217,0.0
test-95218,0.0
test-95219,0.0
test-9522,0.0
test-95220,0.0
test-95221,1.0
test-95222,0.0
test-95223,0.0
test-95224,0.0
test-95225,0.0
test-95226,0.0
test-95227,0.0
test-95228,1.0
test-95229,0.0
test-9523,1.0
test-95230,0.0
test-95231,1.0
test-95232,0.0
test-95233,0.0
test-95234,0.0
test-95235,0.0
test-95236,0.0
test-95237,1.0
test-95238,0.0
test-95239,0.0
test-9524,1.0
test-95240,1.0
test-95241,0.0
test-95242,1.0
test-95243,1.0
test-95244,0.0
test-95245,1.0
test-95246,0.0
test-95247,0.0
test-95248,1.0
test-95249,0.0
test-9525,1.0
test-95250,1.0
test-95251,0.0
test-95252,0.0
test-95253,0.0
test-95254,0.0
test-95255,1.0
test-95256,0.0
test-95257,0.0
test-95258,0.0
test-95259,0.0
test-9526,0.0
test-95260,0.0
test-95261,1.0
test-95262,1.0
test-95263,1.0
test-95264,0.0
test-95265,0.0
test-95266,0.0
